timestamp,cpu_usage,memory_usage,process_name,pid,process_cpu,process_memory,status
1751954182,7.8,79.3,ChatGPT.exe,15708,1.4,1.0082717462860338,Normal
1751954182,7.8,79.3,python.exe,16452,7.5,0.4809666639095791,Normal
1751954182,7.8,79.3,explorer.exe,18404,1.7,2.4081466615781477,Normal
1751954182,7.8,79.3,dwm.exe,18536,15.6,1.169198592047302,Normal
1751954182,7.8,79.3,Code.exe,18856,2.4,0.9740983719156292,Normal
1751954182,7.8,79.3,Code.exe,27800,3.8,1.7701227484389803,Normal
1751954182,7.8,79.3,msedgewebview2.exe,28996,23.2,0.2926866076649935,Normal
1751954182,7.8,79.3,msedgewebview2.exe,29216,5.7,0.5809231793185544,Normal
1751954189,7.4,79.3,System Idle Process,0,713.6,4.836995664600786e-05,High Process Usage
1751954189,7.4,79.3,System,4,4.5,0.0491680609306669,Normal
1751954189,7.4,79.3,MsMpEng.exe,5904,5.7,1.7347159401741026,Normal
1751954189,7.4,79.3,grafana.exe,7940,1.0,0.5378013629686383,Normal
1751954189,7.4,79.3,ChatGPT.exe,15708,2.2,1.008295931264357,Normal
1751954189,7.4,79.3,python.exe,16452,8.1,0.4809908488879021,Normal
1751954189,7.4,79.3,explorer.exe,18404,1.9,2.4083159564264083,Normal
1751954189,7.4,79.3,dwm.exe,18536,14.4,1.169271146982271,Normal
1751954189,7.4,79.3,WmiPrvSE.exe,18728,1.0,0.0875012515726282,Normal
1751954189,7.4,79.3,Spotify.exe,25136,1.4,1.6366216680959988,Normal
1751954189,7.4,79.3,Code.exe,27800,1.0,1.7632300296169243,Normal
1751954189,7.4,79.3,msedgewebview2.exe,28996,19.0,0.2922512780551795,Normal
1751954189,7.4,79.3,msedgewebview2.exe,29216,5.5,0.5978526641446571,Normal
1751954195,10.0,79.3,System Idle Process,0,707.9,4.836995664600786e-05,High Process Usage
1751954195,10.0,79.3,System,4,6.5,0.0491680609306669,Normal
1751954195,10.0,79.3,mysqld.exe,1044,1.2,0.0232175791900837,Normal
1751954195,10.0,79.3,WhatsApp.exe,1748,1.2,1.605834190690815,Normal
1751954195,10.0,79.3,svchost.exe,2708,1.2,0.055867299926139,Normal
1751954195,10.0,79.3,svchost.exe,4632,1.0,0.086606407374677,Normal
1751954195,10.0,79.3,MsMpEng.exe,5904,5.3,1.7411007744513758,Normal
1751954195,10.0,79.3,Code.exe,6032,1.7,1.1547117900318224,Normal
1751954195,10.0,79.3,Code.exe,15620,1.0,0.7090068245171832,Normal
1751954195,10.0,79.3,ChatGPT.exe,15708,1.7,1.008295931264357,Normal
1751954195,10.0,79.3,python.exe,16452,7.5,0.4809908488879021,Normal
1751954195,10.0,79.3,dwm.exe,18536,14.0,1.169198592047302,Normal
1751954195,10.0,79.3,Spotify.exe,25136,1.2,1.6366700380526449,Normal
1751954195,10.0,79.3,Code.exe,27800,1.0,1.7685749098263082,Normal
1751954195,10.0,79.3,msedgewebview2.exe,28996,22.7,0.2926624226866706,Normal
1751954195,10.0,79.3,msedgewebview2.exe,29216,4.1,0.5989893581258383,Normal
1751954202,12.2,79.3,System Idle Process,0,701.5,4.836995664600786e-05,High Process Usage
1751954202,12.2,79.3,System,4,5.8,0.0491680609306669,Normal
1751954202,12.2,79.3,svchost.exe,2192,1.2,0.0480071819711628,Normal
1751954202,12.2,79.3,MsMpEng.exe,5904,4.8,1.7486223027098302,Normal
1751954202,12.2,79.3,Code.exe,15620,1.0,0.7093212292353822,Normal
1751954202,12.2,79.3,ChatGPT.exe,15708,2.7,1.008295931264357,Normal
1751954202,12.2,79.3,python.exe,16452,7.2,0.4809908488879021,Normal
1751954202,12.2,79.3,chrome.exe,16732,5.6,1.2543055307659527,Normal
1751954202,12.2,79.3,explorer.exe,18404,1.2,2.4084368813180235,Normal
1751954202,12.2,79.3,dwm.exe,18536,15.7,1.169222777025625,Normal
1751954202,12.2,79.3,WmiPrvSE.exe,18728,1.4,0.0875254365509512,Normal
1751954202,12.2,79.3,Spotify.exe,25136,2.9,1.636742592987614,Normal
1751954202,12.2,79.3,Spotify.exe,25920,1.7,2.480677411568836,Normal
1751954202,12.2,79.3,Code.exe,27800,1.4,1.785649504522349,Normal
1751954202,12.2,79.3,msedgewebview2.exe,28996,20.7,0.3095919075127733,Normal
1751954202,12.2,79.3,msedgewebview2.exe,29216,4.3,0.6043826082918682,Normal
1751954208,15.7,79.2,System Idle Process,0,697.8,4.836995664600786e-05,High Process Usage
1751954208,15.7,79.2,System,4,7.2,0.0491680609306669,Normal
1751954208,15.7,79.2,mysqld.exe,1044,1.0,0.0232175791900837,Normal
1751954208,15.7,79.2,WhatsApp.exe,1748,1.0,1.606293705278952,Normal
1751954208,15.7,79.2,svchost.exe,2708,1.0,0.055915669882785,Normal
1751954208,15.7,79.2,svchost.exe,4632,1.0,0.086558037418031,Normal
1751954208,15.7,79.2,MsMpEng.exe,5904,5.5,1.7310881934256523,Normal
1751954208,15.7,79.2,Code.exe,12184,1.2,1.643514386918055,Normal
1751954208,15.7,79.2,ChatGPT.exe,15708,2.2,1.008295931264357,Normal
1751954208,15.7,79.2,python.exe,16452,7.5,0.4810150338662251,Normal
1751954208,15.7,79.2,dwm.exe,18536,14.9,1.169198592047302,Normal
1751954208,15.7,79.2,WmiPrvSE.exe,18728,1.0,0.0875254365509512,Normal
1751954208,15.7,79.2,Code.exe,27800,5.8,1.7309430835557142,Normal
1751954208,15.7,79.2,Code.exe,28292,1.0,0.972381238454696,Normal
1751954208,15.7,79.2,msedgewebview2.exe,28996,22.4,0.3100030521442644,Normal
1751954208,15.7,79.2,msedgewebview2.exe,29216,5.1,0.5995697976055904,Normal
1751954215,7.9,79.2,System Idle Process,0,721.2,4.836995664600786e-05,High Process Usage
1751954215,7.9,79.2,System,4,3.9,0.0491680609306669,Normal
1751954215,7.9,79.2,MsMpEng.exe,5904,2.4,1.7350303448923017,Normal
1751954215,7.9,79.2,Code.exe,12184,1.0,1.643103242286564,Normal
1751954215,7.9,79.2,ChatGPT.exe,15708,1.4,1.008295931264357,Normal
1751954215,7.9,79.2,python.exe,16452,7.0,0.4810150338662251,Normal
1751954215,7.9,79.2,dwm.exe,18536,14.2,1.169198592047302,Normal
1751954215,7.9,79.2,Spotify.exe,25136,1.0,1.636815147922583,Normal
1751954215,7.9,79.2,Code.exe,27800,1.7,1.73074960372913,Normal
1751954215,7.9,79.2,msedgewebview2.exe,28996,21.5,0.3132680242178699,Normal
1751954215,7.9,79.2,msedgewebview2.exe,29216,3.6,0.6004404568252185,Normal
1751954221,9.7,79.3,System Idle Process,0,712.5,4.836995664600786e-05,High Process Usage
1751954221,9.7,79.3,System,4,4.8,0.0491680609306669,Normal
1751954221,9.7,79.3,svchost.exe,5420,1.2,0.264994807485154,Normal
1751954221,9.7,79.3,MsMpEng.exe,5904,4.8,1.7421407285192652,Normal
1751954221,9.7,79.3,ChatGPT.exe,15708,1.5,1.0081750063727415,Normal
1751954221,9.7,79.3,python.exe,16452,7.5,0.4810150338662251,Normal
1751954221,9.7,79.3,explorer.exe,18404,2.2,2.408775471014545,Normal
1751954221,9.7,79.3,dwm.exe,18536,14.3,1.169246962003948,Normal
1751954221,9.7,79.3,WmiPrvSE.exe,18728,1.2,0.0875496215292742,Normal
1751954221,9.7,79.3,Spotify.exe,25136,1.7,1.6367184080092907,Normal
1751954221,9.7,79.3,Code.exe,27800,1.7,1.736674923418266,Normal
1751954221,9.7,79.3,Code.exe,28292,1.0,0.972453793389665,Normal
1751954221,9.7,79.3,msedgewebview2.exe,28996,21.9,0.3133889491094849,Normal
1751954221,9.7,79.3,msedgewebview2.exe,29216,3.1,0.5995214276489443,Normal
1751954228,10.7,79.3,System Idle Process,0,705.1,4.836995664600786e-05,High Process Usage
1751954228,10.7,79.3,System,4,3.6,0.0491680609306669,Normal
1751954228,10.7,79.3,mysqld.exe,1044,1.4,0.0232175791900837,Normal
1751954228,10.7,79.3,MsMpEng.exe,5904,4.5,1.7831826367334027,Normal
1751954228,10.7,79.3,Code.exe,6032,2.6,1.1462470476187712,Normal
1751954228,10.7,79.3,ChatGPT.exe,15708,2.1,1.0083926711776487,Normal
1751954228,10.7,79.3,python.exe,16452,8.1,0.4810150338662251,Normal
1751954228,10.7,79.3,explorer.exe,18404,1.4,2.408775471014545,Normal
1751954228,10.7,79.3,dwm.exe,18536,15.5,1.169150222090656,Normal
1751954228,10.7,79.3,WmiPrvSE.exe,18728,1.2,0.0875254365509512,Normal
1751954228,10.7,79.3,Spotify.exe,25136,1.0,1.636839332900906,Normal
1751954228,10.7,79.3,Code.exe,27800,6.4,1.7414393641478978,Normal
1751954228,10.7,79.3,msedgewebview2.exe,28996,18.9,0.313775908762653,Normal
1751954228,10.7,79.3,msedgewebview2.exe,29216,3.8,0.6012385611098777,Normal
1751954234,11.8,79.3,System Idle Process,0,705.5,4.836995664600786e-05,High Process Usage
1751954234,11.8,79.3,System,4,3.1,0.0491922459089899,Normal
1751954234,11.8,79.3,MsMpEng.exe,5904,5.1,1.7890837714442158,Normal
1751954234,11.8,79.3,Code.exe,6032,1.2,1.156283813622818,Normal
1751954234,11.8,79.3,ChatGPT.exe,15708,2.2,1.0083684861993258,Normal
1751954234,11.8,79.3,python.exe,16452,7.5,0.4810150338662251,Normal
1751954234,11.8,79.3,explorer.exe,18404,1.0,2.408775471014545,Normal
1751954234,11.8,79.3,dwm.exe,18536,12.8,1.169246962003948,Normal
1751954234,11.8,79.3,WmiPrvSE.exe,18728,1.7,0.0875254365509512,Normal
1751954234,11.8,79.3,Spotify.exe,25136,1.7,1.636694223030968,Normal
1751954234,11.8,79.3,Spotify.exe,25920,7.0,2.468923512103856,Normal
1751954234,11.8,79.3,Code.exe,27800,1.7,1.747775828468525,Normal
1751954234,11.8,79.3,msedgewebview2.exe,28996,18.3,0.313800093740976,Normal
1751954234,11.8,79.3,msedgewebview2.exe,29216,4.3,0.6023994400693818,Normal
1751954241,12.5,79.2,System Idle Process,0,690.6,4.836995664600786e-05,High Process Usage
1751954241,12.5,79.2,System,4,3.4,0.0491922459089899,Normal
1751954241,12.5,79.2,WhatsApp.exe,1748,1.0,1.606366260213921,Normal
1751954241,12.5,79.2,MsMpEng.exe,5904,5.6,1.7526128241331258,Normal
1751954241,12.5,79.2,Code.exe,6032,1.0,1.169392071873886,Normal
1751954241,12.5,79.2,Code.exe,12184,1.0,1.64339346202644,Normal
1751954241,12.5,79.2,ChatGPT.exe,15708,1.7,1.0083926711776487,Normal
1751954241,12.5,79.2,python.exe,16452,7.2,0.4810150338662251,Normal
1751954241,12.5,79.2,chrome.exe,17508,18.8,1.4822489514602648,Normal
1751954241,12.5,79.2,explorer.exe,18404,2.9,2.408775471014545,Normal
1751954241,12.5,79.2,dwm.exe,18536,15.3,1.169126037112333,Normal
1751954241,12.5,79.2,WmiPrvSE.exe,18728,1.2,0.0875254365509512,Normal
1751954241,12.5,79.2,Spotify.exe,25136,1.0,1.6367184080092907,Normal
1751954241,12.5,79.2,Code.exe,27800,1.9,1.7493236670811971,Normal
1751954241,12.5,79.2,msedgewebview2.exe,28996,22.2,0.314307978285759,Normal
1751954241,12.5,79.2,msedgewebview2.exe,29216,5.1,0.6040682035736692,Normal
1751954247,11.0,79.1,System Idle Process,0,717.1,4.836995664600786e-05,High Process Usage
1751954247,11.0,79.1,System,4,2.4,0.0491922459089899,Normal
1751954247,11.0,79.1,svchost.exe,4632,1.0,0.0845264992388987,Normal
1751954247,11.0,79.1,MsMpEng.exe,5904,4.1,1.7198179935271325,Normal
1751954247,11.0,79.1,Code.exe,6032,1.0,1.156404738514433,Normal
1751954247,11.0,79.1,ChatGPT.exe,15708,2.9,1.008416856155972,Normal
1751954247,11.0,79.1,python.exe,16452,7.2,0.4810150338662251,Normal
1751954247,11.0,79.1,explorer.exe,18404,1.9,2.405703978767524,Normal
1751954247,11.0,79.1,dwm.exe,18536,13.3,1.169222777025625,Normal
1751954247,11.0,79.1,WmiPrvSE.exe,18728,1.0,0.0875496215292742,Normal
1751954247,11.0,79.1,Code.exe,27800,1.4,1.755611761445178,Normal
1751954247,11.0,79.1,msedgewebview2.exe,28996,18.4,0.3145740130473121,Normal
1751954247,11.0,79.1,msedgewebview2.exe,29216,5.1,0.6141049695777158,Normal
1751954254,11.8,79.2,System Idle Process,0,718.8,4.836995664600786e-05,High Process Usage
1751954254,11.8,79.2,System,4,3.4,0.0491922459089899,Normal
1751954254,11.8,79.2,svchost.exe,2708,1.0,0.0547547909232808,Normal
1751954254,11.8,79.2,MsMpEng.exe,5904,4.3,1.7396738607303186,Normal
1751954254,11.8,79.2,Code.exe,6032,1.0,1.1560419638395878,Normal
1751954254,11.8,79.2,ChatGPT.exe,15708,1.4,1.008295931264357,Normal
1751954254,11.8,79.2,python.exe,16452,7.0,0.4810150338662251,Normal
1751954254,11.8,79.2,dwm.exe,18536,11.8,1.169246962003948,Normal
1751954254,11.8,79.2,msedgewebview2.exe,28996,18.4,0.3145740130473121,Normal
1751954254,11.8,79.2,msedgewebview2.exe,29216,4.6,0.615241663558897,Normal
1751954260,8.8,79.3,System Idle Process,0,711.3,4.836995664600786e-05,High Process Usage
1751954260,8.8,79.3,System,4,3.6,0.0491922459089899,Normal
1751954260,8.8,79.3,mysqld.exe,1044,1.2,0.0232175791900837,Normal
1751954260,8.8,79.3,svchost.exe,4632,1.0,0.0826642559080274,Normal
1751954260,8.8,79.3,MsMpEng.exe,5904,2.2,1.7470744640971578,Normal
1751954260,8.8,79.3,Code.exe,12184,4.3,1.6711336321629255,Normal
1751954260,8.8,79.3,ChatGPT.exe,15708,1.9,1.008416856155972,Normal
1751954260,8.8,79.3,python.exe,16452,7.5,0.4810392188445481,Normal
1751954260,8.8,79.3,explorer.exe,18404,1.9,2.404131955176529,Normal
1751954260,8.8,79.3,dwm.exe,18536,12.3,1.169126037112333,Normal
1751954260,8.8,79.3,WmiPrvSE.exe,18728,1.2,0.0874286966376592,Normal
1751954260,8.8,79.3,Spotify.exe,25136,1.7,1.636452373247738,Normal
1751954260,8.8,79.3,Code.exe,27800,2.4,1.7645602034246897,Normal
1751954260,8.8,79.3,msedgewebview2.exe,28996,22.5,0.3150093426571262,Normal
1751954260,8.8,79.3,msedgewebview2.exe,29216,3.9,0.6164992824316932,Normal
1751954267,8.9,79.3,System Idle Process,0,709.7,4.836995664600786e-05,High Process Usage
1751954267,8.9,79.3,System,4,4.6,0.0491922459089899,Normal
1751954267,8.9,79.3,mysqld.exe,1044,1.0,0.0232175791900837,Normal
1751954267,8.9,79.3,svchost.exe,2192,1.0,0.0478137021445787,Normal
1751954267,8.9,79.3,MsMpEng.exe,5904,3.9,1.754063922832506,Normal
1751954267,8.9,79.3,Code.exe,6032,1.4,1.1663689495835106,Normal
1751954267,8.9,79.3,Code.exe,12184,1.9,1.68131550803691,Normal
1751954267,8.9,79.3,EXCEL.EXE,15444,1.4,1.5210174717120402,Normal
1751954267,8.9,79.3,ChatGPT.exe,15708,2.2,1.008416856155972,Normal
1751954267,8.9,79.3,python.exe,16452,7.5,0.4810392188445481,Normal
1751954267,8.9,79.3,explorer.exe,18404,1.9,2.399464254360189,Normal
1751954267,8.9,79.3,dwm.exe,18536,13.1,1.169271146982271,Normal
1751954267,8.9,79.3,WmiPrvSE.exe,18728,1.2,0.0874770665943052,Normal
1751954267,8.9,79.3,Spotify.exe,25136,1.9,1.636452373247738,Normal
1751954267,8.9,79.3,Code.exe,27800,1.4,1.7695423089592284,Normal
1751954267,8.9,79.3,msedgewebview2.exe,28996,25.8,0.3151786375053872,Normal
1751954267,8.9,79.3,msedgewebview2.exe,29216,5.5,0.6182889708275955,Normal
1751954273,23.2,79.2,System Idle Process,0,696.3,4.836995664600786e-05,High Process Usage
1751954273,23.2,79.2,System,4,4.1,0.0491922459089899,Normal
1751954273,23.2,79.2,services.exe,1128,1.2,0.04967594547545,Normal
1751954273,23.2,79.2,svchost.exe,2708,1.0,0.0560365947744001,Normal
1751954273,23.2,79.2,MsMpEng.exe,5904,7.4,1.7244373243868265,Normal
1751954273,23.2,79.2,Code.exe,6032,2.6,1.1798883524660695,Normal
1751954273,23.2,79.2,ChatGPT.exe,15708,1.4,1.008416856155972,Normal
1751954273,23.2,79.2,python.exe,16452,7.9,0.4810875888011942,Normal
1751954273,23.2,79.2,explorer.exe,18404,2.6,2.400262358644848,Normal
1751954273,23.2,79.2,dwm.exe,18536,17.1,1.1716412748579252,Normal
1751954273,23.2,79.2,WUDFHost.exe,20944,1.4,0.0399052142329564,Normal
1751954273,23.2,79.2,Code.exe,27800,4.8,1.73614285389516,Normal
1751954273,23.2,79.2,msedgewebview2.exe,28996,20.8,0.3155655971585552,Normal
1751954273,23.2,79.2,msedgewebview2.exe,29216,4.5,0.6195707746787147,Normal
1751954280,9.7,79.1,System Idle Process,0,670.2,4.836995664600786e-05,High Process Usage
1751954280,9.7,79.1,System,4,5.9,0.0491922459089899,Normal
1751954280,9.7,79.1,chrome.exe,1408,3.1,1.3865731772144614,Normal
1751954280,9.7,79.1,svchost.exe,1940,1.0,0.0787704743980238,Normal
1751954280,9.7,79.1,TextInputHost.exe,3568,1.0,1.5792307145355104,Normal
1751954280,9.7,79.1,MemCompression,3644,11.9,4.665935312922179,Normal
1751954280,9.7,79.1,MsMpEng.exe,5904,1.9,1.7320314075802492,Normal
1751954280,9.7,79.1,Code.exe,6032,3.3,1.157952577127105,Normal
1751954280,9.7,79.1,chrome.exe,9440,4.8,1.5693148734230788,Normal
1751954280,9.7,79.1,ChatGPT.exe,15708,2.6,1.0080540814811267,Normal
1751954280,9.7,79.1,python.exe,16452,7.7,0.4810875888011942,Normal
1751954280,9.7,79.1,chrome.exe,17508,9.6,1.5744662738058788,Normal
1751954280,9.7,79.1,explorer.exe,18404,5.0,2.401181387821122,Normal
1751954280,9.7,79.1,dwm.exe,18536,24.0,1.225718886388162,Normal
1751954280,9.7,79.1,WmiPrvSE.exe,18728,1.0,0.0874770665943052,Normal
1751954280,9.7,79.1,Code.exe,18856,1.0,0.9732035277176782,Normal
1751954280,9.7,79.1,WUDFHost.exe,20944,2.6,0.0400261391245715,Normal
1751954280,9.7,79.1,Code.exe,27800,2.4,1.7507505808022543,Normal
1751954280,9.7,79.1,msedgewebview2.exe,28996,15.5,0.3155414121802322,Normal
1751954280,9.7,79.1,msedgewebview2.exe,29216,1.7,0.6170797219114452,Normal
1751954286,19.0,79.3,System Idle Process,0,680.2,4.836995664600786e-05,High Process Usage
1751954286,19.0,79.3,System,4,4.3,0.0491922459089899,Normal
1751954286,19.0,79.3,chrome.exe,1408,6.9,1.5284422600572023,Normal
1751954286,19.0,79.3,MsMpEng.exe,5904,3.7,1.7406896298198848,Normal
1751954286,19.0,79.3,Code.exe,6032,2.6,1.0539329853598651,Normal
1751954286,19.0,79.3,chrome.exe,9440,7.7,1.5907427642172605,Normal
1751954286,19.0,79.3,ChatGPT.exe,15708,3.5,1.008416856155972,Normal
1751954286,19.0,79.3,python.exe,16452,10.3,0.4810875888011942,Normal
1751954286,19.0,79.3,chrome.exe,17508,15.3,1.662330300053352,Normal
1751954286,19.0,79.3,explorer.exe,18404,2.3,2.402197156910688,Normal
1751954286,19.0,79.3,dwm.exe,18536,16.1,1.163079792531582,Normal
1751954286,19.0,79.3,chrome.exe,19528,2.6,0.4163202168521897,Normal
1751954286,19.0,79.3,msedge.exe,21876,1.2,1.1130168874029638,Normal
1751954286,19.0,79.3,Code.exe,27800,2.3,1.741173329386345,Normal
1751954286,19.0,79.3,msedgewebview2.exe,28996,16.5,0.3160251117466923,Normal
1751954286,19.0,79.3,msedgewebview2.exe,29216,4.9,0.6163783575400782,Normal
1751954293,11.0,79.6,System Idle Process,0,661.5,4.836995664600786e-05,High Process Usage
1751954293,11.0,79.6,System,4,20.0,0.0491922459089899,Normal
1751954293,11.0,79.6,chrome.exe,1408,7.0,1.495502319581271,Normal
1751954293,11.0,79.6,svchost.exe,1940,4.2,0.0787704743980238,Normal
1751954293,11.0,79.6,svchost.exe,4632,1.2,0.0827609958213194,Normal
1751954293,11.0,79.6,MsMpEng.exe,5904,3.5,1.7386339066624297,Normal
1751954293,11.0,79.6,Code.exe,6032,1.7,1.0011129927024247,Normal
1751954293,11.0,79.6,chrome.exe,9440,13.2,1.583487270720359,Normal
1751954293,11.0,79.6,python.exe,16452,9.2,0.4810875888011942,Normal
1751954293,11.0,79.6,chrome.exe,16732,4.0,1.3272474253881328,Normal
1751954293,11.0,79.6,chrome.exe,17508,1.4,1.6637088438177634,Normal
1751954293,11.0,79.6,dwm.exe,18536,12.9,1.1440462145913777,Normal
1751954293,11.0,79.6,chrome.exe,20616,7.5,0.7254042398201799,Normal
1751954293,11.0,79.6,msedge.exe,21876,1.2,1.1107434994406016,Normal
1751954293,11.0,79.6,Spotify.exe,25136,1.2,1.6364281882694147,Normal
1751954293,11.0,79.6,Code.exe,27800,1.2,1.7433741624137382,Normal
1751954293,11.0,79.6,msedgewebview2.exe,28996,13.2,0.3162911465082454,Normal
1751954293,11.0,79.6,msedgewebview2.exe,29216,1.7,0.6172490167597063,Normal
1751954300,9.5,79.3,System Idle Process,0,696.9,4.836995664600786e-05,High Process Usage
1751954300,9.5,79.3,System,4,5.0,0.0491922459089899,Normal
1751954300,9.5,79.3,chrome.exe,1408,1.2,1.3386869201349134,Normal
1751954300,9.5,79.3,svchost.exe,1940,5.7,0.0787704743980238,Normal
1751954300,9.5,79.3,MsMpEng.exe,5904,1.7,1.716915796128372,Normal
1751954300,9.5,79.3,Code.exe,6032,2.4,1.0011371776807476,Normal
1751954300,9.5,79.3,chrome.exe,9440,6.2,1.5797869690369395,Normal
1751954300,9.5,79.3,ChatGPT.exe,15708,1.9,1.008416856155972,Normal
1751954300,9.5,79.3,python.exe,16452,8.8,0.4810875888011942,Normal
1751954300,9.5,79.3,explorer.exe,18404,1.9,2.4024390066939185,Normal
1751954300,9.5,79.3,dwm.exe,18536,14.3,1.1441429545046695,Normal
1751954300,9.5,79.3,WmiPrvSE.exe,18728,1.2,0.0868966271145531,Normal
1751954300,9.5,79.3,chrome.exe,20616,3.3,0.7186082609114157,Normal
1751954300,9.5,79.3,WUDFHost.exe,20944,2.9,0.0400261391245715,Normal
1751954300,9.5,79.3,msedge.exe,21876,1.2,1.1107434994406016,Normal
1751954300,9.5,79.3,msedgewebview2.exe,28996,16.4,0.3165329962914754,Normal
1751954300,9.5,79.3,msedgewebview2.exe,29216,3.1,0.6188694103073475,Normal
1751954306,9.6,79.2,System Idle Process,0,700.0,4.836995664600786e-05,High Process Usage
1751954306,9.6,79.2,System,4,1.7,0.0491922459089899,Normal
1751954306,9.6,79.2,svchost.exe,1940,2.1,0.0787704743980238,Normal
1751954306,9.6,79.2,MsMpEng.exe,5904,2.1,1.710264927089546,Normal
1751954306,9.6,79.2,Code.exe,6032,1.4,1.0011371776807476,Normal
1751954306,9.6,79.2,chrome.exe,9440,2.6,1.5798837089502318,Normal
1751954306,9.6,79.2,EXCEL.EXE,15444,3.5,1.5211867665603012,Normal
1751954306,9.6,79.2,ChatGPT.exe,15708,2.6,1.008416856155972,Normal
1751954306,9.6,79.2,python.exe,16452,9.2,0.4810875888011942,Normal
1751954306,9.6,79.2,explorer.exe,18404,1.7,2.4024631916722416,Normal
1751954306,9.6,79.2,dwm.exe,18536,13.5,1.1439252896997627,Normal
1751954306,9.6,79.2,chrome.exe,20616,6.4,0.7258879393866399,Normal
1751954306,9.6,79.2,WUDFHost.exe,20944,1.9,0.0400261391245715,Normal
1751954306,9.6,79.2,Spotify.exe,25136,1.2,1.6364281882694147,Normal
1751954306,9.6,79.2,Code.exe,27800,1.4,1.7425760581290792,Normal
1751954306,9.6,79.2,msedgewebview2.exe,28996,18.2,0.3165813662481214,Normal
1751954306,9.6,79.2,msedgewebview2.exe,29216,4.3,0.6204898038549889,Normal
1751954313,9.1,79.2,System Idle Process,0,711.6,4.836995664600786e-05,High Process Usage
1751954313,9.1,79.2,System,4,2.8,0.0491922459089899,Normal
1751954313,9.1,79.2,svchost.exe,1940,1.7,0.0787704743980238,Normal
1751954313,9.1,79.2,MsMpEng.exe,5904,2.6,1.7221881214027863,Normal
1751954313,9.1,79.2,Code.exe,6032,3.3,1.0011613626590707,Normal
1751954313,9.1,79.2,chrome.exe,9440,4.9,1.5803190385600456,Normal
1751954313,9.1,79.2,ChatGPT.exe,15708,1.4,1.008416856155972,Normal
1751954313,9.1,79.2,python.exe,16452,9.2,0.4810875888011942,Normal
1751954313,9.1,79.2,explorer.exe,18404,1.2,2.4031645560436083,Normal
1751954313,9.1,79.2,dwm.exe,18536,13.6,1.1433932201766568,Normal
1751954313,9.1,79.2,chrome.exe,20616,4.7,0.7267102286496221,Normal
1751954313,9.1,79.2,WUDFHost.exe,20944,3.3,0.0400261391245715,Normal
1751954313,9.1,79.2,Code.exe,27800,2.6,1.7474372387720027,Normal
1751954313,9.1,79.2,msedgewebview2.exe,28996,14.4,0.3168957709663205,Normal
1751954313,9.1,79.2,msedgewebview2.exe,29216,3.8,0.621723237749462,Normal
1751954319,7.0,79.2,System Idle Process,0,702.6,4.836995664600786e-05,High Process Usage
1751954319,7.0,79.2,System,4,3.3,0.0491922459089899,Normal
1751954319,7.0,79.2,mysqld.exe,1044,1.2,0.0232175791900837,Normal
1751954319,7.0,79.2,chrome.exe,1408,2.8,1.409814941382868,Normal
1751954319,7.0,79.2,svchost.exe,1940,1.4,0.0787704743980238,Normal
1751954319,7.0,79.2,MsMpEng.exe,5904,1.7,1.7147149631009786,Normal
1751954319,7.0,79.2,Code.exe,6032,1.7,1.0011855476373936,Normal
1751954319,7.0,79.2,chrome.exe,9440,2.1,1.5792790844921565,Normal
1751954319,7.0,79.2,ChatGPT.exe,15708,2.1,1.0083201162426798,Normal
1751954319,7.0,79.2,python.exe,16452,8.6,0.4810875888011942,Normal
1751954319,7.0,79.2,explorer.exe,18404,1.4,2.4031887410219315,Normal
1751954319,7.0,79.2,dwm.exe,18536,15.6,1.1426676708269667,Normal
1751954319,7.0,79.2,WmiPrvSE.exe,18728,1.2,0.0871626618761061,Normal
1751954319,7.0,79.2,chrome.exe,20616,5.7,0.6456663662892359,Normal
1751954319,7.0,79.2,WUDFHost.exe,20944,1.2,0.0400261391245715,Normal
1751954319,7.0,79.2,Code.exe,27800,2.4,1.746808429335605,Normal
1751954319,7.0,79.2,msedgewebview2.exe,28996,16.8,0.3170408808362585,Normal
1751954319,7.0,79.2,msedgewebview2.exe,29216,4.7,0.6235371111236873,Normal
1751954326,8.0,79.2,System Idle Process,0,712.6,4.836995664600786e-05,High Process Usage
1751954326,8.0,79.2,System,4,4.0,0.0491922459089899,Normal
1751954326,8.0,79.2,MsMpEng.exe,5904,2.6,1.766664296538791,Normal
1751954326,8.0,79.2,Code.exe,6032,1.7,1.0012097326157166,Normal
1751954326,8.0,79.2,chrome.exe,9440,3.5,1.5788921248389889,Normal
1751954326,8.0,79.2,python.exe,16452,9.6,0.4811117737795171,Normal
1751954326,8.0,79.2,chrome.exe,16732,5.2,1.2570142483381292,Normal
1751954326,8.0,79.2,dwm.exe,18536,15.8,1.1429578905668427,Normal
1751954326,8.0,79.2,chrome.exe,20616,3.8,0.6552194327268225,Normal
1751954326,8.0,79.2,WUDFHost.exe,20944,1.2,0.0400261391245715,Normal
1751954326,8.0,79.2,Code.exe,27800,2.1,1.7492269271679053,Normal
1751954326,8.0,79.2,msedgewebview2.exe,28996,16.7,0.3171859907061965,Normal
1751954326,8.0,79.2,msedgewebview2.exe,29216,4.7,0.6251091347146825,Normal
1751954333,12.3,79.3,System Idle Process,0,710.4,4.836995664600786e-05,High Process Usage
1751954333,12.3,79.3,System,4,2.4,0.0491922459089899,Normal
